x,y,ID,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,TOTAL_SNOW,LOCAL_DAY,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_MONTH,SNOW_ON_GROUND,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,STATION_NAME,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,TOTAL_SNOW_FLAG,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,LOCAL_DATE,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,DIRECTION_MAX_GUST_FLAG
-117.70147222222222,51.238194444444446,117CA90.1969.1.1,0.0,,10.9,,,10.9,1,1969,,33.9,1,,-21.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-01 00:00:00,-15.9,,-10.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.2,0.0,,0.0,,,0.0,2,1969,,28.9,1,,-13.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-02 00:00:00,-10.9,,-7.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.3,0.0,,16.0,,,16.0,3,1969,,26.4,1,,-11.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-03 00:00:00,-8.4,,-5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.4,0.0,,33.0,,,33.0,4,1969,,23.3,1,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-04 00:00:00,-5.3,,-2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.5,0.0,,11.9,,,11.9,5,1969,,23.3,1,,-6.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-05 00:00:00,-5.3,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.6,0.0,,22.1,,,22.1,6,1969,,26.3,1,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-06 00:00:00,-8.3,,-7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.7,0.0,,10.2,,,10.2,7,1969,,29.9,1,,-14.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-07 00:00:00,-11.9,,-9.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.8,0.0,,2.0,,,2.0,8,1969,,32.5,1,,-15.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-08 00:00:00,-14.5,,-13.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.9,0.0,,3.0,,,3.0,9,1969,,31.9,1,,-16.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-09 00:00:00,-13.9,,-11.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.10,0.0,,6.1,,,6.1,10,1969,,29.1,1,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-10 00:00:00,-11.1,,-9.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.11,0.0,,2.0,,,2.0,11,1969,,29.1,1,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-11 00:00:00,-11.1,,-9.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.12,0.0,,3.0,,,3.0,12,1969,,30.0,1,,-15.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-12 00:00:00,-12.0,,-8.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.13,0.0,,4.1,,,4.1,13,1969,,29.1,1,,-14.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-13 00:00:00,-11.1,,-7.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.14,0.0,,5.1,,,5.1,14,1969,,29.1,1,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-14 00:00:00,-11.1,,-9.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.15,0.0,,1.0,,,1.0,15,1969,,30.5,1,,-13.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-15 00:00:00,-12.5,,-11.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.16,0.0,,1.0,,,1.0,16,1969,,31.6,1,,-15.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-16 00:00:00,-13.6,,-12.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.17,0.0,,3.0,,,3.0,17,1969,,31.9,1,,-15.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-17 00:00:00,-13.9,,-12.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.18,0.0,,0.0,,,0.0,18,1969,,33.3,1,,-18.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-18 00:00:00,-15.3,,-11.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.19,0.0,,0.0,,,0.0,19,1969,,36.9,1,,-20.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-19 00:00:00,-18.9,,-17.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.20,0.0,,0.0,,,0.0,20,1969,,36.7,1,,-21.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-20 00:00:00,-18.7,,-15.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.21,0.0,,0.0,,,0.0,21,1969,,38.8,1,,-22.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-21 00:00:00,-20.8,,-19.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.22,0.0,,0.0,,,0.0,22,1969,,41.4,1,,-26.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-22 00:00:00,-23.4,,-20.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.23,0.0,,0.0,,,0.0,23,1969,,41.1,1,,-26.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-23 00:00:00,-23.1,,-20.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.24,0.0,,0.0,,,0.0,24,1969,,40.2,1,,-24.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-24 00:00:00,-22.2,,-20.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.25,0.0,,2.0,,,2.0,25,1969,,39.7,1,,-23.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-25 00:00:00,-21.7,,-20.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.26,0.0,,4.1,,,4.1,26,1969,,41.9,1,,-24.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-26 00:00:00,-23.9,,-23.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.27,0.0,,0.0,,,0.0,27,1969,,43.6,1,,-26.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-27 00:00:00,-25.6,,-24.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.28,0.0,,0.0,,,0.0,28,1969,,42.5,1,,-26.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-28 00:00:00,-24.5,,-22.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.29,0.0,,0.0,,,0.0,29,1969,,42.5,1,,-28.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-01-29 00:00:00,-24.5,,-20.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.30,0.0,,1.0,,,1.0,30,1969,,40.8,1,,-27.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-30 00:00:00,-22.8,,-18.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.1.31,0.0,,7.1,,,7.1,31,1969,,39.4,1,,-28.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-01-31 00:00:00,-21.4,,-14.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.1,0.0,,15.0,,,15.0,1,1969,,34.4,2,,-20.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-01 00:00:00,-16.4,,-12.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.2,0.0,,38.1,,,38.1,2,1969,,29.1,2,,-13.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-02 00:00:00,-11.1,,-8.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.3,0.0,,26.9,,,26.9,3,1969,,28.0,2,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-03 00:00:00,-10.0,,-7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.4,0.0,,13.0,,,13.0,4,1969,,25.0,2,,-7.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-04 00:00:00,-7.0,,-6.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.5,0.0,,0.0,,,0.0,5,1969,,28.0,2,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-02-05 00:00:00,-10.0,,-7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.6,0.0,,0.0,,,0.0,6,1969,,31.1,2,,-14.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-06 00:00:00,-13.1,,-11.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.7,0.0,,4.1,,,4.1,7,1969,,30.5,2,,-16.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-07 00:00:00,-12.5,,-8.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.8,0.0,,23.1,,,23.1,8,1969,,26.4,2,,-11.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-08 00:00:00,-8.4,,-5.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.9,0.0,,12.2,,,12.2,9,1969,,25.5,2,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-09 00:00:00,-7.5,,-6.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.10,0.0,,4.1,,,4.1,10,1969,,26.1,2,,-11.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-10 00:00:00,-8.1,,-4.4,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.11,0.0,,5.1,,,5.1,11,1969,,22.7,2,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-11 00:00:00,-4.7,,-1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.12,0.0,,9.1,,,9.1,12,1969,,20.2,2,,-4.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-12 00:00:00,-2.2,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.13,0.0,,6.1,,,6.1,13,1969,,26.9,2,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-13 00:00:00,-8.9,,-8.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.14,0.0,,0.0,,,0.0,14,1969,,28.0,2,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-02-14 00:00:00,-10.0,,-7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.15,0.0,,0.0,,,0.0,15,1969,,26.6,2,,-11.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-02-15 00:00:00,-8.6,,-6.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.16,0.0,,0.0,,,0.0,16,1969,,23.8,2,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-02-16 00:00:00,-5.8,,-3.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.17,0.0,,0.0,,,0.0,17,1969,,21.4,2,,-6.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-17 00:00:00,-3.4,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.18,0.0,,0.0,,,0.0,18,1969,,23.0,2,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-18 00:00:00,-5.0,,-0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.19,0.0,,0.0,,,0.0,19,1969,,21.6,2,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-19 00:00:00,-3.6,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.20,0.0,,0.0,,,0.0,20,1969,,20.8,2,,-5.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-20 00:00:00,-2.8,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.21,0.0,,0.0,,,0.0,21,1969,,21.9,2,,-7.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-21 00:00:00,-3.9,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.22,0.0,,0.0,,,0.0,22,1969,,25.8,2,,-11.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-22 00:00:00,-7.8,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.23,0.0,,0.0,,,0.0,23,1969,,28.0,2,,-12.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-02-23 00:00:00,-10.0,,-7.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.24,0.0,,0.0,,,0.0,24,1969,,24.4,2,,-10.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-24 00:00:00,-6.4,,-2.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.25,0.0,,9.9,,,9.9,25,1969,,24.4,2,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-25 00:00:00,-6.4,,-3.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.26,0.0,,2.0,,,2.0,26,1969,,25.8,2,,-10.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-26 00:00:00,-7.8,,-5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.27,0.0,,0.0,,,0.0,27,1969,,25.5,2,,-11.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-27 00:00:00,-7.5,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.2.28,0.0,,3.0,,,3.0,28,1969,,26.7,2,,-11.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-02-28 00:00:00,-8.7,,-5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.1,0.0,,0.0,,,0.0,1,1969,,23.3,3,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-03-01 00:00:00,-5.3,,-2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.2,0.0,,0.0,,,0.0,2,1969,,21.9,3,,-6.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-02 00:00:00,-3.9,,-1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.3,0.0,,0.0,,,0.0,3,1969,,20.2,3,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-03 00:00:00,-2.2,,2.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.4,0.0,,4.1,,,4.1,4,1969,,21.6,3,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-04 00:00:00,-3.6,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.5,0.0,,2.0,,,2.0,5,1969,,23.0,3,,-6.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-05 00:00:00,-5.0,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.6,0.0,,0.0,,,0.0,6,1969,,24.1,3,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-03-06 00:00:00,-6.1,,-5.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.7,0.0,,0.0,,,0.0,7,1969,,24.4,3,,-8.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-07 00:00:00,-6.4,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.8,0.0,,0.0,,,0.0,8,1969,,27.2,3,,-12.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-08 00:00:00,-9.2,,-5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.9,0.0,,0.0,,,0.0,9,1969,,25.0,3,,-10.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-09 00:00:00,-7.0,,-3.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.10,0.0,,0.0,,,0.0,10,1969,,22.4,3,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-10 00:00:00,-4.4,,0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.11,0.0,,0.0,,,0.0,11,1969,,22.7,3,,-9.4,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-11 00:00:00,-4.7,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.12,0.0,,0.0,,,0.0,12,1969,,20.8,3,,-7.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-12 00:00:00,-2.8,,2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.13,0.0,,0.0,,,0.0,13,1969,,21.6,3,,-7.8,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-13 00:00:00,-3.6,,0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.14,0.0,,15.0,,,15.0,14,1969,,22.2,3,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-14 00:00:00,-4.2,,-1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.15,0.0,,50.3,,,50.3,15,1969,,21.7,3,,-5.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-15 00:00:00,-3.7,,-1.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.16,0.0,,14.0,,,14.0,16,1969,,19.4,3,,-3.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-16 00:00:00,-1.4,,1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.17,0.0,,16.0,,,16.0,17,1969,,20.0,3,,-3.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-17 00:00:00,-2.0,,-0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.18,0.0,,5.1,,,5.1,18,1969,,21.6,3,,-5.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-18 00:00:00,-3.6,,-2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.19,0.0,,8.1,,,8.1,19,1969,,22.2,3,,-6.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-19 00:00:00,-4.2,,-2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.20,0.0,,0.0,,,0.0,20,1969,,20.5,3,,-5.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-20 00:00:00,-2.5,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.21,0.0,,1.0,,,1.0,21,1969,,20.5,3,,-6.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-21 00:00:00,-2.5,,1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.22,0.0,,17.0,,,17.0,22,1969,,24.1,3,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-22 00:00:00,-6.1,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.23,0.0,,0.0,,,0.0,23,1969,,24.1,3,,-8.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-03-23 00:00:00,-6.1,,-3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.24,0.0,,0.0,,,0.0,24,1969,,24.2,3,,-10.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-24 00:00:00,-6.2,,-1.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.25,0.0,,0.0,,,0.0,25,1969,,20.2,3,,-6.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-25 00:00:00,-2.2,,1.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.26,0.0,,2.0,,,2.0,26,1969,,15.7,3,,-2.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-26 00:00:00,2.3,,6.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.27,0.0,,0.0,,,0.0,27,1969,,17.4,3,,-2.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,T,,T,0.0,,1969-03-27 00:00:00,0.6,,3.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.28,0.0,,0.0,,,0.0,28,1969,,18.6,3,,-3.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-28 00:00:00,-0.6,,2.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.29,0.0,,0.0,,,0.0,29,1969,,16.3,3,,-3.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-29 00:00:00,1.7,,7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.30,0.0,,3.0,,,3.0,30,1969,,13.8,3,,0.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-30 00:00:00,4.2,,8.3,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.3.31,0.0,,9.1,,,9.1,31,1969,,17.7,3,,-1.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-03-31 00:00:00,0.3,,2.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.1,0.0,,7.1,,,7.1,1,1969,,20.0,4,,-3.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-01 00:00:00,-2.0,,0.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.2,0.0,,7.9,,,7.9,2,1969,,19.4,4,,-3.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-02 00:00:00,-1.4,,0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.3,0.0,,0.0,,,0.0,3,1969,,22.2,4,,-7.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-03 00:00:00,-4.2,,-1.1,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.4,0.0,,1.0,,,1.0,4,1969,,20.2,4,,-6.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-04 00:00:00,-2.2,,1.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.5,0.0,,0.0,,,0.0,5,1969,,15.2,4,,-1.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-05 00:00:00,2.8,,7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.6,0.0,,2.0,,,2.0,6,1969,,15.5,4,,-1.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-06 00:00:00,2.5,,6.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.7,0.0,,0.0,,,0.0,7,1969,,16.8,4,,-3.3,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-07 00:00:00,1.2,,5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.8,0.0,,1.0,,,1.0,8,1969,,14.6,4,,-1.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-08 00:00:00,3.4,,7.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.9,0.0,,0.0,,,0.0,9,1969,,15.2,4,,-1.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-09 00:00:00,2.8,,6.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.10,0.0,,0.0,,,0.0,10,1969,,14.7,4,,-0.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-10 00:00:00,3.3,,7.2,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.11,0.0,,0.0,,,0.0,11,1969,,15.2,4,,-1.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-11 00:00:00,2.8,,6.7,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.12,0.0,,3.0,,,3.0,12,1969,,13.3,4,,-0.6,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-12 00:00:00,4.7,,10.0,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.13,0.0,,3.0,,,3.0,13,1969,,18.8,4,,-2.2,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-13 00:00:00,-0.8,,0.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.14,0.0,,0.0,,,0.0,14,1969,,19.1,4,,-5.0,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-14 00:00:00,-1.1,,2.8,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.15,0.0,,0.0,,,0.0,15,1969,,18.0,4,,-3.9,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-15 00:00:00,0.0,,3.9,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.16,0.0,,7.1,,,7.1,16,1969,,16.0,4,,-1.7,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-16 00:00:00,2.0,,5.6,,,,,
-117.70147222222222,51.238194444444446,117CA90.1969.4.17,0.0,,10.9,,,10.9,17,1969,,16.3,4,,-1.1,,BC,117CA90,,GLACIER NP MT FIDELITY,,,,,0.0,,1969-04-17 00:00:00,1.7,,4.4,,,,,
